Type,SKU,Name,Published,Short description,Regular price,Categories,Tags,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 4 name,Attribute 4 value(s),Attribute 4 visible,Attribute 4 global,Attribute 5 name,Attribute 5 value(s),Attribute 5 visible,Attribute 5 global,Attribute 6 name,Attribute 6 value(s),Attribute 6 visible,Attribute 6 global,Images
simple,HN846,Images (1894),1,"This work only has the title in common with the well-known “Images” I and II from 1905 and 1908. Debussy dedicated the three-part cycle to the daughter of a painter friend, writing: “These pieces shy away from brightly lit salons, in which people are usually to be found who do not care for music. They are rather soliloquies of the piano and the self and it is not forbidden to employ the special mood conjured up by rainy days.” The slow movement – it resurfaces in a slightly altered form as the middle movement of “Pour le Piano” – is associated with the atmosphere in the Louvre and its old paintings. This is Impressionist music of a very special kind.?",37,"Debussy\, Claude","Claude Debussy, Piano ",Publisher,Henle,1,1,Composer,Claude Debussy,,1,Instrument,Piano,1,1,Format,paperbound,1,1,,,,,Composer-Surname,"Debussy\, Claude",,1,https://www.henle.de/cover/w585/HN-0846.jpg
simple,HN847,Twelve Waltzes for Double Bass Solo,1,"We have uncovered a true delight for double bass players: a collection of twelve stylized waltzes by Beethoven’s contemporary Domenico Dragonetti. The “Paganini of the double bass” grew up in Venice, but moved to London as an adult. It is there that he probably wrote the twelve waltzes. They are quite likely the earliest surviving works for double bass solo. These charming pieces have until now not been published in their entirety. Despite their virtuosic impression, the technical hurdles can be comfortably mastered; the pieces are therefore not only suited for the concert hall but are also perfect encores. Our quality Urtext edition, is thus able to fill a true gap in the repertoire.?",22,"Dragonetti\, Domenico","Domenico Dragonetti, Double Bass",Publisher,Henle,1,1,Composer,Domenico Dragonetti,,1,Instrument,Double Bass,1,1,Format,paperbound,1,1,,,,,Composer-Surname,"Dragonetti\, Domenico",,1,https://www.henle.de/cover/w585/HN-0847.jpg
simple,HN848,Six Sonatinas op. 36,1,"Towards the end of the 18th century, Clementi increasingly advocated the piano as the successor to the harpsichord. He composed expressly for the new instrument and in 1801 published a piano school. His interest in teaching is also shown by the “Six progressive Sonatinas” op. 36 – six sonatinas in ascending order of diffi culty, which are still extremely popular with today's piano teachers. Our Urtext edition follows the long established practice of using the musical text of the first edition from 1797. Clementi’s original fingering, which is surprisingly modern, has been included throughout the work.?",37,"Clementi\, Muzio","Muzio Clementi, Piano ",Publisher,Henle,1,1,Composer,Muzio Clementi,,1,Instrument,Piano,1,1,Format,paperbound,1,1,,,,,Composer-Surname,"Clementi\, Muzio",,1,https://www.henle.de/cover/w585/HN-0848.jpg
simple,HN849,String Quartet in a minor op. 29 D 804,1,"The quartet in a minor is one of the chamber music works with which Schubert wanted to “pave the way to the great symphony” in spring 1824. At the same time he was paving his way to a wider audience, as the “Rosamunde” Quartet was the first and only string quartet that was not only publicly performed in Schubert’s lifetime but also published in parts. It is fortunate for us that this was the case because the autograph of this much-loved quartet is missing today and the only source for the work is the first edition. And this is precisely where the challenge lies, as the parts exhibit some inaccuracies regarding the articulation and dynamics. They have had to be carefully resolved, something which our new Urtext edition has done in an exemplary fashion. Its name can be traced back to Schubert’s incidental music to the play Rosamunde, which can be heard at the beginning of the Andante. Quite a few people might, however, be reminded of the Impromptu in B flat major op. post. 142 no. 3, in which Schubert later once again took up the beautiful melody.",39.5,"Schubert\, Franz","Franz Schubert, String Quartet, Chamber",Publisher,Henle,1,1,Composer,Franz Schubert,,1,Instrument,"String Quartet, Chamber",1,1,Format,Set of Parts paperbound,1,1,,,,,Composer-Surname,"Schubert\, Franz",,1,https://www.henle.de/cover/w585/HN-0849.jpg
simple,HN85,Three Romances op. 28,1,"“… as your bride, you must indeed dedicate something further to me, and I know of nothing more tender than these 3 Romances, in particular the middle one, which is the most beautiful love duet.” It was with these words that Clara Schumann laid claim to the dedication of the Romances which Robert had given her as a Christmas present in 1839. Robert did not, however, consider them to be “good or worthy enough” of her. Even so, he later counted the Romances amongst his most successful works; in particular, the “middle one” mentioned above is probably one of his most beautiful and melodic compositions. This Urtext edition has been revised to include the latest in scholarly research and now includes an extensive critical report.?",20,"Schumann\, Robert","Robert Schumann, Piano ",Publisher,Henle,1,1,Composer,Robert Schumann,,1,Instrument,Piano,1,1,Format,paperbound,1,1,,,,,Composer-Surname,"Schumann\, Robert",,1,https://www.henle.de/cover/w585/HN-0085.jpg
simple,HN850,String Quartet in G major op. post. 161 D 887,1,"Schubert only took ten days to write his String Quartet in G major, one of his truly monumental chamber music works. With its almost symphonic dimensions, this late quartet is reminiscent of his great String Quintet in C major. As divulged in a letter, Schubert actually wanted to “pave the way for the large symphony” with this quartet and several other chamber music works that he composed around the same time. Written in 1826, the quartet was not performed in public during the composer’s lifetime; and it was only published long after his death. Our Urtext edition with its accompanying study edition is therefore based on the surviving autograph.?",53,"Schubert\, Franz","Franz Schubert, String Quartet, Chamber",Publisher,Henle,1,1,Composer,Franz Schubert,,1,Instrument,"String Quartet, Chamber",1,1,Format,Set of Parts paperbound,1,1,,,,,Composer-Surname,"Schubert\, Franz",,1,https://www.henle.de/cover/w585/HN-0850.jpg
simple,HN851,The Seven Last Words of Christ,1,"At the end of the 18th century, the town of Cádiz in southern Spain provided the backdrop for a Passion to mark Christ’s hour of death; its focal point was the reading and interpretation of Christ’s last words. Haydn was commissioned to write short meditative music to be played alternately with the readings. Haydn composed a work for orchestra. Due to its success, the publisher commissioned Haydn to make an arrangement for string quartet. As the wind instruments double the strings for the most part, only a few changes had to be made to the string parts. We present the arrangement for string quartet based on the musical text of the Haydn Complete Edition.?",70.5,"Haydn\, Franz Joseph ","Franz Joseph Haydn, String Quartet, Chamber",Publisher,Henle,1,1,Composer,Franz Joseph Haydn,,1,Instrument,"String Quartet, Chamber",1,1,Format,Set of Parts paperbound,1,1,,,,,Composer-Surname,"Haydn\, Franz Joseph ",,1,https://www.henle.de/cover/w585/HN-0851.jpg
simple,HN852,Impromptus op. 5,1,"Schumann kept coming back to variation form. He often wrote his own variations in contrast to those on popular (operatic) themes, with which piano virtuosi of the time flooded the market. The “Impromptus” were written with the desire that they “should be seen to be variations of a new form” – he even skilfully joined two themes together. Although Franz Liszt had been very positive about them, Schumann later again made a great many changes to his Opus 5. The “Impromptus” are now appearing – in both versions – in our catalogue for the first time, as always with an informative accompanying text.?",39.5,"Schumann\, Robert","Robert Schumann, Piano ",Publisher,Henle,1,1,Composer,Robert Schumann,,1,Instrument,Piano,1,1,Format,paperbound,1,1,,,,,Composer-Surname,"Schumann\, Robert",,1,https://www.henle.de/cover/w585/HN-0852.jpg
simple,HN853,"Eight Pieces op. 83 for Clarinet (Violin), Viola (Violoncello) and Piano",1,"Max Bruch composed these eight, highly romantic pieces for his son Max Felix, a talented clarinettist. In order to enable the work to be played more widely, Bruch arranged the clarinet part for violin and the viola part for cello. Our edition contains both parts plus a transposed version for clarinet in B flat, thus allowing it to be played by different combinations of instruments. In addition, all of the eight pieces are presented here in an Urtext edition for the first time and in one volume!?",115,"Bruch\, Max","Max Bruch, Chamber ",Publisher,Henle,1,1,Composer,Max Bruch,,1,Instrument,Chamber,1,1,Format,Score and Parts paperbound,1,1,,,,,Composer-Surname,"Bruch\, Max",,1,https://www.henle.de/cover/w585/HN-0853.jpg
simple,HN854,Prélude in D flat major op. 28 no. 15 (Raindrop),1,"The stories surrounding Frédéric Chopin’s winter holiday on Mallorca with George Sand in 1838/39 are widely known. It was there, in adverse conditions, that Chopin completed his “Préludes” op. 28 which he had already begun in Paris. According to George Sand, the famous “Raindrop Prélude” (no. 15) is said to have been composed during a storm on Mallorca; however, other sources show that the first sketches were already made in Paris. Our single edition has been taken from the revised edition of the “Préludes” (HN 882) published last year. Detailed information on the genesis of this work and an evaluation of the sources can be downloaded free-of-charge.?",16.5,"Chopin\, Frédéric","Frederic Chopin, Piano ",Publisher,Henle,1,1,Composer,Frederic Chopin,,1,Instrument,Piano,1,1,Format,paperbound,1,1,,,,,Composer-Surname,"Chopin\, Frédéric",,1,https://www.henle.de/cover/w585/HN-0854.jpg
simple,HN855,Piano Sonata no. 9 op. 68,1,"Skrjabin’s 9th Sonata is often referred to as the “Black Mass”. Unlike the 7th Sonata, the so-called “White Mass”, this name did not stem from the composer. He writes: “In the ninth sonata I came closer than ever before to the Satanic ...”. The mystic-dark sphere fascinated Skrjabin. Anyone who listens to this bizarre work will involuntarily become caught up in the diabolical vortex – the music heads towards the sonata’s dramatic conclusion as if being pulled in an undertow. The highly expressive work was given its first performance by the composer himself. Following its first publication he revised it, and this new edition was the primary source for our edition.",28,"Scriabin\, Alexander ","Alexander Scriabin, Piano ",Publisher,Henle,1,1,Composer,Alexander Scriabin,,1,Instrument,Piano,1,1,Format,paperbound,1,1,,,,,Composer-Surname,"Scriabin\, Alexander ",,1,https://www.henle.de/cover/w585/HN-0855.jpg
simple,HN856,Piano Sonata no. 10 op. 70,1,"Scriabin’s Tenth Sonata was composed at the same time as the two Sonatas Nos. 8 and 9 in winter 1912/13. It was probably finished at the latest in June 1913. According to Leonid Sabanejev’s reminiscences Scriabin had already performed parts of the sonata to friends in spring 1913, saying that ""he had succeeded in simplifying the harmonies without destroying the Sonata’s psychological complexity."" Following the first performance in Moscow, a reviewer wrote: ""The Tenth Sonata must be counted amongst Scriabin’s most inspiring works [...] It is as if it were hewn out of a piece of granite: one can neither leave out a stroke nor add one - it is so strict and logical in its entirety.""",32.5,"Scriabin\, Alexander ","Alexander Scriabin, Piano ",Publisher,Henle,1,1,Composer,Alexander Scriabin,,1,Instrument,Piano,1,1,Format,paperbound,1,1,,,,,Composer-Surname,"Scriabin\, Alexander ",,1,https://www.henle.de/cover/w585/HN-0856.jpg
simple,HN857,España op. 165,1,"When the Catalan composer Albéniz wrote his six album leaves “España” at the age of 30, he was in London and his piano recitals were causing a sensation. At these concerts he often performed his own compositions which were infused with the flair of his home country. Albéniz also gave the first performance of the piano cycle “España” in London, taking his audience on a journey through the Spanish countryside: exotic dance rhythms (“Zortzico”) and melodic folk tunes (“Serenata”) are preceded by the famous “Tango”, made known through many arrangements.?",37,"Albeniz\, Isaac","Isaac Albeniz, Piano ",Publisher,Henle,1,1,Composer,Isaac Albeniz,,1,Instrument,Piano,1,1,Format,paperbound,1,1,,,,,Composer-Surname,"Albeniz\, Isaac",,1,https://www.henle.de/cover/w585/HN-0857.jpg
simple,HN858,Preludes for Piano,1,"“Some of Gershwin’s finest inspirations have not as yet been either published or publicly performed. It is probable that the production of his twenty-four preludes … will award him a still higher rank in the army of contemporary composers.” In 1925, an admirer thus heralded George Gershwin’s ambitious project in Vanity Fair, namely to compose preludes in all keys as Bach and Chopin had done before. On 4 December of the following year, the composer publicly performed five of these pieces. However, the extremely busy darling of Broadway only published the famous three Preludes for Piano (1927) during his lifetime. We are now proud to present them for the first time in a state-of-the-art Urtext edition.?",20,"Gershwin\, George","George Gershwin, Piano ",Publisher,Henle,1,1,Composer,George Gershwin,,1,Instrument,Piano,1,1,Format,paperbound,1,1,,,,,Composer-Surname,"Gershwin\, George",,1,https://www.henle.de/cover/w585/HN-0858.jpg
simple,HN859,Concerto in F for Piano and Orchestra,1,"Gershwin’s Concerto was premiered on December 3, 1925, in Carnegie Hall – the epicentre of New York’s classical music scene. It belongs to a group of self-imposed “experiments” with which the composter sought to make inroads into “serious” music: “I have only written three ‘opuses’ so far – ‘The Blue Monday Opera,’ ‘The Rhapsody in Blue’ and the ‘Concerto.’ I have devoted much time to these works, but they are, of course, not my regular work. They are experiments – laboratory work in American music.” For his edition, Norbert Gertsch reviewed a multitude of autograph and printed sources in the USA and for the first time presents an Urtext edition of this very popular piano concerto suffused by the jazz idiom. At the same time, Breitkopf & Härtel offers both the full score and orchestral parts by the same editor.",57.5,"Gershwin\, George","George Gershwin, Piano",Publisher,Henle,1,1,Composer,George Gershwin,,1,Instrument,Piano,1,1,Format,Piano Reduction paperbound,1,1,,,,,Composer-Surname,"Gershwin\, George",,1,https://www.henle.de/cover/w585/HN-0859.jpg
simple,HN86,"Piano Sonata ""Didone abbandonata"", Scena Tragica g minor op. 50,3",1,"One of the most eminent pianists of his time – who even engaged in a contest with Mozart and did not lose – Muzio Clementi created fundamental pedagogical works for piano and altogether 63 sonatas for piano solo. Didone abbandonata dates from his last compositional opus for solo piano sonatas written in 1821. The topic of Dido, who was abandoned by Aeneas and expressed her grief through mourning, despair and, ultimately, raving madness, was extremely popular and subjected to countless arrangements since the 17th century in operas, single “scena” and many instrumental works. The performance instructions for the sonata are as numerous as they are uncommon, and symbolize Dido’s hyper-expressiveness.",30,"Clementi\, Muzio","Muzio Clementi, Piano ",Publisher,Henle,1,1,Composer,Muzio Clementi,,1,Instrument,Piano,1,1,Format,paperbound,1,1,,,,,Composer-Surname,"Clementi\, Muzio",,1,https://www.henle.de/cover/w585/HN-0086.jpg
simple,HN860,Piano Works Volume I,1,"2009 was Mendelssohn’s anniversary year and this has occasioned us to publish in addition to the already existing “Songs without Words” HN 327 nearly all of his piano compositions in two new extensive volumes (HN 860 and HN 861). All of the works (see Contents listed on our website) have been meticulously revised and extensive commentaries reflect the latest in scholarly research. Thus we are able to offer a comprehensive Urtext edition of Mendelssohn’s piano works that is unique in this form. It replaces our previous volume of selected piano works (HN 281). In addition, Mendelssohn’s piano works that are most often played (op. 14, 16, 54 and 72) are also available in affordable single editions.?",115,"Mendelssohn Bartholdy\, Felix ","Felix Mendelssohn-Bartholdy, Piano ",Publisher,Henle,1,1,Composer,Felix Mendelssohn-Bartholdy,,1,Instrument,Piano,1,1,Format,paperbound,1,1,,,,,Composer-Surname,"Mendelssohn Bartholdy\, Felix ",,1,https://www.henle.de/cover/w585/HN-0860.jpg
simple,HN861,Piano Works Volume II,1,"2009 was Mendelssohn’s anniversary year and this has occasioned us to publish in addition to the already existing “Songs without Words” HN 327 nearly all of his piano compositions in two new extensive volumes (HN 860 and HN 861). All of the works (see Contents listed on our website) have been meticulously revised and extensive commentaries reflect the latest in scholarly research. Thus we are able to offer a comprehensive Urtext edition of Mendelssohn’s piano works that is unique in this form. It replaces our previous volume of selected piano works (HN 281). In addition, Mendelssohn’s piano works that are most often played (op. 14, 16, 54 and 72) are also available in affordable single editions.?",115,"Mendelssohn Bartholdy\, Felix ","Felix Mendelssohn-Bartholdy, Piano ",Publisher,Henle,1,1,Composer,Felix Mendelssohn-Bartholdy,,1,Instrument,Piano,1,1,Format,paperbound,1,1,,,,,Composer-Surname,"Mendelssohn Bartholdy\, Felix ",,1,https://www.henle.de/cover/w585/HN-0861.jpg
simple,HN862,Ballades,1,"In 1836 Chopin introduced the term ""ballad"" into piano music with the publication of his Ballad op. 23, although up to then it had only been used in literature and in vocal music. Indeed, all four of Chopin’s ballads have the character of a dramatic story: the musical thread is spun with increasing tension throughout the work, reaching a powerful climax at the end. Following the ""Préludes"", we have now thoroughly re-evaluated this edition and revised it to include the latest scholarly findings. The most significant ones are documented in the printed critical apparatus.",44,"Chopin\, Frédéric","Frederic Chopin, Piano ",Publisher,Henle,1,1,Composer,Frederic Chopin,,1,Instrument,Piano,1,1,Format,paperbound,1,1,,,,,Composer-Surname,"Chopin\, Frédéric",,1,https://www.henle.de/cover/w585/HN-0862.jpg
simple,HN863,Ballades,1,"In 1836 Chopin introduced the term ""ballad"" into piano music with the publication of his Ballad op. 23, although up to then it had only been used in literature and in vocal music. Indeed, all four of Chopin’s ballads have the character of a dramatic story: the musical thread is spun with increasing tension throughout the work, reaching a powerful climax at the end. Following the ""Préludes"", we have now thoroughly re-evaluated this edition and revised it to include the latest scholarly findings. The most significant ones are documented in the printed critical apparatus.",69,"Chopin\, Frédéric","Frederic Chopin, Piano ",Publisher,Henle,1,1,Composer,Frederic Chopin,,1,Instrument,Piano,1,1,Format,clothbound,1,1,,,,,Composer-Surname,"Chopin\, Frédéric",,1,https://www.henle.de/cover/w585/HN-0863.jpg
simple,HN867,Ballade in g minor op. 23,1,"When Chopin gave his Opus 23 the title “Ballade” in the mid 1830s, he established the piano ballade as a new musical genre which was subsequently taken up by others, including Brahms, Liszt and Grieg. The idea of transforming a fictional, dramatic and mystical event into music particularly suggested itself to the Romantic Schumann. He was enthusiastic about this work: “I have a new Ballade by Chopin. It seems to me to be one of his most brilliant (not most inspired) works.” Our single edition has been taken from the recently revised edition of the “Ballades” (HN 862). Detailed information on the genesis of this work and an evaluation of the sources can be downloaded free-of-charge.?",20,"Chopin\, Frédéric","Frederic Chopin, Piano ",Publisher,Henle,1,1,Composer,Frederic Chopin,,1,Instrument,Piano,1,1,Format,paperbound,1,1,,,,,Composer-Surname,"Chopin\, Frédéric",,1,https://www.henle.de/cover/w585/HN-0867.jpg
simple,HN87,Abegg Variations op. 1,1,"Who was “Pauline, Countess of Abegg”, the dedicatee of the first edition? Nowadays it is known that the matter revolves around a romantic mystification of the name of Meta Abegg, a friend from Schumann’s youth, whose surname inspired Schumann to a theme on A-B-E-G-G (a-hb-e-g-g). The “rewarding and sparkling piece” – as it was described by a critic of the time – makes high technical demands, but is distinguished by a youthful freshness and ingenious virtuosity.With this work (the first, incidentally, that Schumann deemed worthy of publication), Henle has issued a good third of Schumann’s piano works in revised versions that take account of the current state of research. The thoroughly-revised musical text is complemented by an informative preface and detailed commentary.",20,"Schumann\, Robert","Robert Schumann, Piano ",Publisher,Henle,1,1,Composer,Robert Schumann,,1,Instrument,Piano,1,1,Format,paperbound,1,1,,,,,Composer-Surname,"Schumann\, Robert",,1,https://www.henle.de/cover/w585/HN-0087.jpg
simple,HN873,String Quartets op. 41,1,"Although Schumann’s first attempts at composing for this supreme form of chamber music in 1838/39 were only fragments, the three String Quartets op. 41 in a minor, F major and A major were written in one go in June/July 1842. At the first private performances the audience was enthusiastic and it was Mendelssohn’s praise in particular that occasioned Schumann to dedicate the new works to him. The composer wrote to his publisher in an appropriately confident manner: “Be assured, I have spared no pains in creating something very decent, indeed I sometimes think it is my best”. As is generally known, today Schumann’s Opus 41 forms part of the core repertoire for quartet players.",106,"Schumann\, Robert","Robert Schumann, String Quartet, Chamber",Publisher,Henle,1,1,Composer,Robert Schumann,,1,Instrument,"String Quartet, Chamber",1,1,Format,Set of Parts paperbound,1,1,,,,,Composer-Surname,"Schumann\, Robert",,1,https://www.henle.de/cover/w585/HN-0873.jpg
simple,HN88,Novellettes op. 21,1,"The Novelettes arose at roughly the same time as the Kinderszenen and share the same largely untroubled mood. Writing to Clara Wieck, Schumann could exclaim ""I’ve written such a frightful amount of music for you over the past three weeks - pranks, Egmontian tales, family scenes with fathers, a wedding, in short, extremely engaging things."" Small wonder that the opus is one of Henle’s best-selling items. This thoroughly revised volume offers not only a newly edited musical text, but a preface with background material on the work’s genesis and a detailed section of editorial notes.?",38,"Schumann\, Robert","Robert Schumann, Piano ",Publisher,Henle,1,1,Composer,Robert Schumann,,1,Instrument,Piano,1,1,Format,paperbound,1,1,,,,,Composer-Surname,"Schumann\, Robert",,1,https://www.henle.de/cover/w585/HN-0088.jpg
simple,HN882,Préludes,1,"Fréderic Chopin’s stay with George Sand on Mallorca in the winter 1838/1839 was ill-fated. Yet Chopin still managed to finish his “Préludes” there which he had begun to compose in Paris. Today’s interpreter not only has to deal with numerous variant readings but also with corrupt performance traditions. The “Préludes” are the first edition to be completed in our comprehensive Chopin revisions; the editor has taken the latest scholarly findings into account and in the musical text brings to light “established” variants as well as others which are to be found in the sources. And there is another first here, too: the printed volume contains a shorter critical report – the extensive version with all the details can be downloaded.?",38,"Chopin\, Frédéric","Frederic Chopin, Piano ",Publisher,Henle,1,1,Composer,Frederic Chopin,,1,Instrument,Piano,1,1,Format,paperbound,1,1,,,,,Composer-Surname,"Chopin\, Frédéric",,1,https://www.henle.de/cover/w585/HN-0882.jpg
simple,HN883,Préludes,1,"Fréderic Chopin’s stay with George Sand on Mallorca in the winter 1838/1839 was ill-fated. Yet Chopin still managed to finish his “Préludes” there which he had begun to compose in Paris. Today’s interpreter not only has to deal with numerous variant readings but also with corrupt performance traditions. The “Préludes” are the first edition to be completed in our comprehensive Chopin revisions; the editor has taken the latest scholarly findings into account and in the musical text brings to light “established” variants as well as others which are to be found in the sources. And there is another first here, too: the printed volume contains a shorter critical report – the extensive version with all the details can be downloaded.?",64.5,"Chopin\, Frédéric","Frederic Chopin, Piano ",Publisher,Henle,1,1,Composer,Frederic Chopin,,1,Instrument,Piano,1,1,Format,clothbound,1,1,,,,,Composer-Surname,"Chopin\, Frédéric",,1,https://www.henle.de/cover/w585/HN-0883.jpg
simple,HN884,Rondos,1,"Chopin’s early works include a wealth of new stimuli for anyone wishing to take a closer look at the creative works of the Polish genius. Up to now the four Rondos have been missing from our catalogue; but now they are finally available in Henle Urtext. Although they have been unfairly neglected, there are real discoveries to be made. It is hard to imagine that Chopin was only 15 when his Opus 1, the Rondo in c minor, was first published. Likewise, his Rondo op. 5, which incorporates the exotic sounds of Polish folk music, and the brilliant work in C major op. 73 were also written during his time in Warsaw. Without a doubt the young composer, who was the darling of the Warsaw salons, wrote these works as showpieces for himself. Here, and also with the Rondo op. 16, his mark is unmistakable. Our Urtext edition is also available as an affordable study score.?",49.5,"Chopin\, Frédéric","Frederic Chopin, Piano ",Publisher,Henle,1,1,Composer,Frederic Chopin,,1,Instrument,Piano,1,1,Format,paperbound,1,1,,,,,Composer-Surname,"Chopin\, Frédéric",,1,https://www.henle.de/cover/w585/HN-0884.jpg
simple,HN885,Rondos,1,"Chopin’s early works include a wealth of new stimuli for anyone wishing to take a closer look at the creative works of the Polish genius. Up to now the four Rondos have been missing from our catalogue; but now they are finally available in Henle Urtext. Although they have been unfairly neglected, there are real discoveries to be made. It is hard to imagine that Chopin was only 15 when his Opus 1, the Rondo in c minor, was first published. Likewise, his Rondo op. 5, which incorporates the exotic sounds of Polish folk music, and the brilliant work in C major op. 73 were also written during his time in Warsaw. Without a doubt the young composer, who was the darling of the Warsaw salons, wrote these works as showpieces for himself. Here, and also with the Rondo op. 16, his mark is unmistakable. Our Urtext edition is also available as an affordable study score.?",74,"Chopin\, Frédéric","Frederic Chopin, Piano ",Publisher,Henle,1,1,Composer,Frederic Chopin,,1,Instrument,Piano,1,1,Format,clothbound,1,1,,,,,Composer-Surname,"Chopin\, Frédéric",,1,https://www.henle.de/cover/w585/HN-0885.jpg
simple,HN886,Scherzi,1,"Frédéric Chopin’s 4 Scherzi are high points in the Romantic piano repertoire. Chopin here takes a traditional genre and fills it with radically new content. They are wild, demonic in tone, and there is little about them that is joke-like, despite the original meaning of their title. Referring to the 1st Scherzo, Robert Schumann asked: “how should seriousness be attired, when even a ‘joke’ is veiled in black?”. Now that the Scherzi nos. 1–4 have been published in revised stand-alone editions, G. Henle Publishers is now offering all four in paperback and hardback, in an edition that reflects the current state of Chopin research. Both the footnotes and the extensive Critical Report on the Internet offer detailed information on the familiar topic of “Chopin variants” and on all the textual problems they raise. This is Chopin in top form!",46,"Chopin\, Frédéric","Frederic Chopin, Piano",Publisher,Henle,1,1,Composer,Frederic Chopin,,1,Instrument,Piano,1,1,Format,paperbound,1,1,,,,,Composer-Surname,"Chopin\, Frédéric",,1,https://www.henle.de/cover/w585/HN-0886.jpg
simple,HN887,Scherzi,1,"Frédéric Chopin’s 4 Scherzi are high points in the Romantic piano repertoire. Chopin here takes a traditional genre and fills it with radically new content. They are wild, demonic in tone, and there is little about them that is joke-like, despite the original meaning of their title. Referring to the 1st Scherzo, Robert Schumann asked: “how should seriousness be attired, when even a ‘joke’ is veiled in black?”. Now that the Scherzi nos. 1–4 have been published in revised stand-alone editions, G. Henle Publishers is now offering all four in paperback and hardback, in an edition that reflects the current state of Chopin research. Both the footnotes and the extensive Critical Report on the Internet offer detailed information on the familiar topic of “Chopin variants” and on all the textual problems they raise. This is Chopin in top form!",69,"Chopin\, Frédéric","Frederic Chopin, Piano",Publisher,Henle,1,1,Composer,Frederic Chopin,,1,Instrument,Piano,1,1,Format,clothbound,1,1,,,,,Composer-Surname,"Chopin\, Frédéric",,1,https://www.henle.de/cover/w585/HN-0887.jpg
simple,HN89,Three Fantasy Pieces op. 111,1,"Following Schumann’s move to the Rhine, where he had become the musical director of the Düsseldorf Music Society, times became hard for him. Despite several initial successes, he increasingly encountered resistance from notabilities, musicians and the public. He thus worked all the more intensively at home on his new works. “R. has composed three piano pieces of a very serious, passionate character, which greatly please me”, Clara Schumann wrote in her diary in September 1851. Our edition of these “Fantasy Pieces”, which display a certain affinity with the Romances op. 28, has been thoroughly revised and an informative preface has been added.?",16.5,"Schumann\, Robert","Robert Schumann, Piano ",Publisher,Henle,1,1,Composer,Robert Schumann,,1,Instrument,Piano,1,1,Format,paperbound,1,1,,,,,Composer-Surname,"Schumann\, Robert",,1,https://www.henle.de/cover/w585/HN-0089.jpg
simple,HN890,Four Fugues op. 72,1,"“Even for me it is a strange and wonderful fact that almost every motif which forms within me bears the characteristics for multiple contrapuntal combinations”, Schumann wrote to Mendelssohn. 1845 was the year in which Schumann discovered his passion for composing fugues – a passion which he shared with his wife Clara. In joint creative sessions, Schumann composed his works for the pedal piano and his four piano fugues op. 72, which he wanted to be seen as “Character pieces but with a stricter form”, while Clara wrote her “Six Preludes and Fugues”. Even true connoisseurs of Schumann will discover new sides to this accomplished composer in these works.?",25.5,"Schumann\, Robert","Robert Schumann, Piano ",Publisher,Henle,1,1,Composer,Robert Schumann,,1,Instrument,Piano,1,1,Format,paperbound,1,1,,,,,Composer-Surname,"Schumann\, Robert",,1,https://www.henle.de/cover/w585/HN-0890.jpg
simple,HN891,Four Marches op. 76,1,"As he was interested in politics, Schumann took an active interest in the democratically motivated unrest in spring 1848. The following year he directly witnessed the May uprising in Dresden, after which he had to flee the country with his family. These circumstances influenced his music. As early as June , Schumann sent four out of originally five marches for piano to his publisher, requesting him to publish them immediately. “I did not know of a better way in which to give vent to my feelings – I wrote them in a true fervour.” Whereas the fifth march later became the closing piece in the “Coloured Leaves” op. 99 (HN 81), the “Four Marches op. 76” are new to our catalogue.?",30,"Schumann\, Robert","Robert Schumann, Piano ",Publisher,Henle,1,1,Composer,Robert Schumann,,1,Instrument,Piano,1,1,Format,paperbound,1,1,,,,,Composer-Surname,"Schumann\, Robert",,1,https://www.henle.de/cover/w585/HN-0891.jpg
simple,HN892,Piano Sonata no. 12 in A flat major op. 26,1,"Beethoven’s twelfth Piano Sonata op. 26 is unusual in every respect: It opens with variations, followed by a short, energetic Scherzo which is in turn succeeded by the impressive “Funeral March on the Death of a Hero”. The person Beethoven had in mind when he wrote this remains a mystery. Norbert Gertsch, editor-in-chief at Henle Publishers, undertook a thorough revision of our edition, together with the renowned pianist Murray Perahia. In addition, the latter also provided fingerings and shares some of his personal thoughts on this work.?",25.5,"Beethoven\, Ludwig van","Ludwig van Beethoven, Piano ",Publisher,Henle,1,1,Composer,Ludwig van Beethoven,,1,Instrument,Piano,1,1,Format,paperbound,1,1,,,,,Composer-Surname,"Beethoven\, Ludwig van",,1,https://www.henle.de/cover/w585/HN-0892.jpg
